Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil_Acidic Soil,Soil_Alkaline Soil,Soil_Loamy Soil,Soil_Neutral Soil,Soil_Peaty Soil,Crop_Adzuki Beans,Crop_Black gram,Crop_Chickpea,Crop_Coconut,Crop_Coffee,Crop_Cotton,Crop_Ground Nut,Crop_Jute,Crop_Kidney Beans,Crop_Lentil,Crop_Moth Beans,Crop_Mung Bean,Crop_Peas,Crop_Pigeon Peas,Crop_Rubber,Crop_Sugarcane,Crop_Tea,Crop_Tobacco,Crop_apple,Crop_banana,Crop_grapes,Crop_maize,Crop_mango,Crop_millet,Crop_muskmelon,Crop_orange,Crop_papaya,Crop_pomegranate,Crop_rice,Crop_watermelon,Crop_wheat,synthetic_yield,crop,yield_ton_per_acre
34.41492131979354,16.63944352772093,268.56296917108403,6.917445899844819,58.55915596041064,91.51025078000514,94.37019094964565,3.2959305768338347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.45,Crop_Pigeon Peas,9.37
34.2730461161013,48.088820137417066,92.7527136045571,5.711094369426769,1.6904169284097437,5.710234672481951,1.0110845383600742,4.4509188763016185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.1,Crop_pomegranate,11.35
36.11958070292219,61.8356664852823,156.46714022078595,5.301441216013801,52.85196177420141,115.6772544177342,147.30725984861286,2.8812403081070928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.35,Crop_Pigeon Peas,9.37
34.02559977357497,62.98487915889097,96.79327873173676,6.670280813632271,74.83861475389308,16.755918334945726,25.577453781702243,3.500492051982252,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.14,Crop_Coconut,9.37
30.655508040785385,52.470134137900274,243.32601002859383,6.260875891884008,142.350718000916,61.60322575136578,98.89964800574046,3.367745559301959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.22,Crop_Moth Beans,9.37
18.28112194205969,21.67511346285719,168.59315999365475,6.0604528537357325,141.15514556843172,122.6169003487952,107.36764549192732,2.845501724273264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.67,Crop_Pigeon Peas,9.37
15.8131544872813,65.8194387759165,137.78592263920302,7.190268780378492,27.131105733211736,104.30234947625028,25.74125246212141,1.6916390987990244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.53,Crop_watermelon,10.11
38.02119619539217,60.4077933460462,140.2749101566167,7.262026528044544,27.77198126091773,0.9064045287100364,16.756842315362785,2.013412087569146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.8,Crop_watermelon,18.0
30.41625786301845,16.02950400843254,263.0535516807448,4.683680224365052,24.507218469682574,60.45485018138233,22.8865787767213,1.7153782327539977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.69,Crop_Rubber,9.37
34.91343227440441,42.466687727206335,188.4434885736096,5.854977976974689,118.33828986211547,6.289127544676204,37.022738376741685,4.603990863113864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.72,Crop_wheat,2.99
27.03805878781376,22.17841796652625,229.4669627828159,6.1470582009055095,0.9033060552609552,101.02497912277038,25.234817698936325,4.167769618450127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.49,Crop_pomegranate,13.28
17.93270472405986,33.62339319990803,274.25962906267114,4.887568644656673,19.0765797287816,145.34227376299822,101.09991404341224,2.9808673896858595,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.01,Crop_Kidney Beans,9.37
18.12964480506376,11.26567645439798,275.4354190101605,5.443603466793153,80.69394474661485,98.28918934511388,63.12498055891009,4.578768660676163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.71,Crop_Mung Bean,9.37
32.13913218072429,38.02309078875308,132.1272635844658,4.706567188891027,37.13431003301483,33.65586466763337,80.66873917730446,4.454761727110294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.85,Crop_millet,1.81
25.757647372486566,48.491384480934734,288.11281578659634,8.484968394468083,13.853468735889312,53.284954809981016,7.100518321373739,4.652933118808808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,Crop_Sugarcane,9.37
20.013118167508416,53.37078149789608,56.21897050365136,7.446228811879378,53.98170185007515,146.49758334877015,129.18734446510848,1.264514516746558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.64,Crop_banana,10.54
27.28986366853592,56.4443241590097,144.20889025404142,4.849800626011015,41.13114075903672,33.607861804852504,25.58573298092883,3.644014581266695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.6,Crop_pomegranate,10.32
16.605223426878354,68.5403919171722,273.9497143772104,4.580997519160368,76.66564597714267,84.2293609581664,54.02284971826322,3.124277599632809,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06,Crop_Coffee,9.37
29.549285047859968,25.082403509301106,118.65921995424571,7.377151200609121,146.88503907452937,60.068071302261714,10.785245974165049,3.7223870616061134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.27,Crop_Chickpea,9.37
21.724835110877443,18.43372757069276,118.2703625803296,6.256768662730668,18.64569552223777,115.24729468923324,20.51897019724945,1.4642209468077785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.56,Crop_wheat,3.38
34.93897751592971,69.6076020328548,125.65557127047218,7.647186836258304,55.90900572511415,130.10839079698306,99.86991149634922,3.535083542903829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.75,Crop_wheat,2.83
22.759048973089342,20.96289704248549,203.0783462117305,8.193904151273536,139.7977526808712,51.12559115254452,103.88805033835334,2.1671768732210577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.41,Crop_Tobacco,9.37
26.38050372704503,78.23320569353368,159.58319390358844,6.89720155606549,131.5309565240734,99.0594545549074,101.5448226938028,4.203640622270242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.47,Crop_muskmelon,8.85
15.290513497702516,68.97767605790459,231.68370908833563,5.248433691669012,59.14065521764209,82.3571546276591,82.8205181769033,4.01775548077651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.53,Crop_Chickpea,9.37
16.81117219486397,45.06136241227194,273.72766064116644,7.62877614418581,104.84298967796047,41.76667350831501,142.878249601786,1.2145165321228022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.99,Crop_Moth Beans,9.37
24.81233891016712,78.69949974454177,218.5498437357152,8.323246972697497,13.178552037201834,40.791120421950254,76.07657411528646,1.0825053267358544,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45,Crop_Kidney Beans,9.37
26.998470867928088,16.816371037560295,101.11668004939388,6.820925148239824,106.88115833154228,80.79474712984559,67.41180439446698,3.645112262167357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.43,Crop_Pigeon Peas,9.37
30.000513702982595,31.21460328225712,283.17047559012553,7.227989789122934,145.92865942271123,23.10043102984497,37.13183485757152,2.84227949469517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.18,Crop_muskmelon,11.31
22.29156446773258,54.6757090528428,116.12321833686964,5.849898780146692,80.62322292512874,121.62148447237072,14.827429389991892,2.874588371273835,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.58,Crop_Ground Nut,9.37
32.37454715316356,34.50048079312251,87.47357383203953,6.026110778641245,74.77353405516214,10.350725880060304,82.22323949492682,3.812073552604902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95,Crop_Pigeon Peas,9.37
36.503059929730114,74.98607863865543,72.49181971524023,7.438617991412256,28.09779295528655,14.186172931247448,47.23352800392421,4.303859806504592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.26,Crop_banana,12.46
34.496274722333744,14.59382617244723,190.8459351665414,8.211084393627276,95.06822983609378,51.33394633909013,78.60380747857728,1.3470267229218402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.43,Crop_Lentil,9.37
15.990470633708927,48.45882824426752,78.44061562016296,7.015953548897409,88.56559211683724,17.713763729570005,30.91786173907196,2.866589824594641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.51,Crop_Peas,9.37
27.01267368144573,51.36063871765801,84.69397102815769,7.659391633941389,97.78995892136258,71.35500318832388,125.7259008311867,4.17898260556197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.35,Crop_Lentil,9.37
17.623254460454373,55.69096866440569,125.00762014887415,5.186540069661492,3.9124930027082727,59.95138356628056,149.95458144886035,4.389412021736012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.1,Crop_millet,1.64
21.051125396563187,27.89663563322701,120.41325242111596,5.347836361031894,82.30852325236104,108.27146938285756,48.36052651809742,1.5795650640248795,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.81,Crop_Coconut,9.37
39.66656483167866,35.519649926390514,201.0598775830356,6.62813874733356,89.24022652460596,142.95062328145806,126.34914108904944,0.6999385116680601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13,Crop_Coffee,9.37
18.56238857253783,69.05763707654843,254.1863198681704,5.2062167689713625,31.129520311920327,113.03378771086888,130.94792045886112,1.3175516186133436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.97,Crop_Pigeon Peas,9.37
27.472203836283903,23.645993827911187,240.3374140507231,7.039980280883695,31.249928623280404,26.91729943209065,149.41106831356194,4.738397667269731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.52,Crop_rice,3.17
30.45389335795298,67.88074930213534,115.6211136791192,5.666612741578796,41.43272527664247,140.32819281966044,51.408019466696906,2.4199026196890285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.77,Crop_Mung Bean,9.37
32.5616242636026,49.38587960319197,111.327624496495,7.666130474667568,106.75823875908564,58.82001488296008,113.40620905711586,2.2091541946689195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.3,Crop_watermelon,13.95
28.991217087172853,63.35312578358575,291.44788252674186,7.732441386457374,90.93990952985575,71.12840413903693,34.321350546297815,0.2628048739242087,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.48,Crop_Coconut,9.37
15.244271185479592,59.95251563844301,52.05906039799003,6.355149823021412,126.86439691767067,63.23643560559533,93.7194001938215,0.4448704780224854,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.76,Crop_Black gram,9.37
23.1615327060998,24.525804676941533,269.93013326505394,5.223242540150541,44.34878577646473,42.08205349315784,105.72638542092564,3.4097404614786737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.33,Crop_papaya,25.82
27.942791084617788,49.8168915503711,99.93212978060124,7.08709984432773,136.81020898324775,134.25664316962258,111.16810388026444,3.031169929879983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.67,Crop_watermelon,10.6
17.196662478620834,70.74062069635647,286.821080772442,8.471148073054346,111.55592429750376,49.83582988449242,31.075825287669247,2.962535832777938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.45,Crop_Sugarcane,9.37
23.76567328022952,40.24813657613505,135.5768212068799,6.990363591770093,59.25175050205455,86.78947045193196,127.30883557442922,0.7295498049174634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41,Crop_Tobacco,9.37
15.830077719784164,77.66135391563218,160.0879434733131,4.643098762856031,14.289309843818389,36.00503765614953,63.14577905888128,1.8898936139136968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.22,Crop_muskmelon,11.07
16.964462428875517,41.65505700712026,226.78015348609523,4.569175903068331,38.54754937312237,119.60630621552706,32.455427660183254,4.09931906547271,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.12,Crop_Coconut,9.37
24.9230819050399,19.994994566751927,196.91726286831508,5.781447881969225,143.51523258222755,116.12979892937798,81.37966325578523,1.0395738747998589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.79,Crop_Coconut,9.37
18.31789385107651,37.26042760543713,129.4848324267057,5.283135227441619,46.55450638261191,44.44682076705659,129.50356944104132,4.436898804715694,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,Crop_Cotton,9.37
29.188521206538955,76.6191684473376,188.45772896695587,7.752204828573232,49.48514402235967,102.23311097151804,145.06318646671707,0.7830958416747351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.52,Crop_Mung Bean,9.37
32.236624228431644,32.3804594537898,232.6767210907216,7.879222668144002,28.43833966465755,105.58102996424246,112.23117325918116,1.0119167845951431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.94,Crop_grapes,6.98
35.01466747772707,70.7668711906944,60.58373647562303,5.534475085241905,121.0275901708148,84.37671241571493,0.8434329407043639,2.4931998135378968,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,Crop_Cotton,9.37
20.003756106120253,71.68754771773229,52.79982631392603,5.802579107799571,41.3466345363416,90.08975734075052,20.20511406989342,4.73743954135298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.91,Crop_maize,4.94
19.187064556476745,34.513056703237275,164.51673476822282,5.444987870860459,49.53873725532835,86.16819574361936,11.44109796582986,1.7818288550980332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.86,Crop_wheat,3.49
17.614196008360008,15.828036063544248,82.95915445087854,8.133530189485056,62.15221626474399,12.279660599226844,15.182061449082711,3.359446369078635,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,Crop_Ground Nut,9.37
30.91075623859092,60.71905364111728,216.0860728661786,6.510597338489129,65.05924196619145,100.53980170706774,57.45524340296627,3.025622028747566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.33,Crop_Sugarcane,9.37
32.66189316217253,31.805860930979023,103.51311405685854,7.12454817632808,61.70111856225326,70.46625147580369,50.77399722429416,0.918188655202676,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.89,Crop_Coconut,9.37
15.789653620641053,64.80465299803006,158.21277669891774,6.161928346798414,75.56155430620929,65.76859208121203,17.05274719024651,1.3912011266919837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.3,Crop_papaya,31.96
38.40530615609224,40.98583937823032,99.41773421856723,7.024056774018124,122.1769319424605,128.9998828172701,132.33530274213734,4.664733308690345,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.71,Crop_Adzuki Beans,9.37
16.29928209128681,43.96867196398351,187.12089643728112,6.043421506886944,122.8927561113033,3.4840070191676564,92.31413644985405,1.0871821935348778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.71,Crop_Kidney Beans,9.37
28.53240838252676,64.45365847239758,79.01336484614222,5.858713750916902,119.74697006450204,37.69723769381327,119.46949634346734,3.536047470824544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.9,Crop_banana,13.84
32.72651298627291,36.76543317431396,55.77671319687006,7.03792029269392,15.168725867473126,18.21052497641195,55.73240832831464,4.830533516481461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56,Crop_Sugarcane,9.37
36.77422809365214,41.01891417260401,62.782909526674295,6.864248312195957,119.95182049122212,5.301156691458864,61.53540244313518,0.7736287625709348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.53,Crop_Tea,9.37
32.85217330331069,36.333332813873554,288.56461037882747,5.674111816671799,18.03776602298652,41.35154965139213,47.6431815805092,2.1160735528991097,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81,Crop_Coffee,9.37
35.04320207674479,35.713836069409595,85.57155465273397,5.097393801277894,18.7085655078387,148.27144091920164,65.76399181477366,1.274874293325139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.06,Crop_Pigeon Peas,9.37
23.486254813570152,46.81626038310216,227.1195632842088,5.974306775352551,142.1794157452441,40.53437598113607,91.55658935325803,1.2634952835418058,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,Crop_Ground Nut,9.37
35.3706278436628,66.61596111508055,66.98155105570656,6.160790556567637,122.9096767058312,99.55587296936572,73.94760117603622,0.7711320511984678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.65,Crop_grapes,7.73
17.00287115961688,35.323781834579606,77.04008805879553,7.014737333698419,82.86157003020129,17.744833506108222,125.68755092826753,3.317845683159036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.74,Crop_Sugarcane,9.37
37.37041640151319,46.69783043764157,177.21906285233365,8.158115054547455,131.24553067167932,90.2771445070845,135.02087529147363,3.7824488475714166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.87,Crop_Tobacco,9.37
28.689809403843405,56.95091278098206,166.21773253858592,4.6447391901317,148.40469638277943,147.672222470747,70.45257800513988,3.44861076811067,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86,Crop_Kidney Beans,9.37
35.43244424906234,28.86076124125585,287.8950773599674,5.474644050167379,91.59630999476664,43.7756285190698,35.96219705229741,4.638350996571933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.59,Crop_mango,6.96
26.307957112957503,29.42659634316748,286.2088632551843,5.274863769118241,91.9347655472277,127.21134245633742,141.77886291889632,0.8992582818466599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.45,Crop_maize,4.05
31.089442379913123,75.33891889164184,244.90216063561627,6.509177634775135,113.1640543739892,149.63570705498032,110.2557964576384,1.7352577922480297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.17,Crop_muskmelon,9.6
28.16006652340284,60.647420133176205,200.52545753183745,6.218803228172639,34.82084285479991,88.2831133081116,96.019062908082,1.8539494865717885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.96,Crop_banana,13.03
33.2897380438833,50.40306733563162,163.74007934825275,7.416150495280753,25.0687292278199,46.41016506420531,111.8120600435964,1.313994098465142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,Crop_Adzuki Beans,9.37
17.04074955076474,55.34040380944284,139.04463358210526,5.469663650179456,113.93711250226087,101.02968898487345,11.397267359538432,0.8825837319534398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.38,Crop_muskmelon,10.45
16.508802099764097,12.050961017239285,286.77188674388884,6.877993462999035,51.73571924911535,126.7272309402928,10.143949145650875,2.536176684446066,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.52,Crop_Coconut,9.37
21.177580850253666,53.26720758931878,200.7272028561714,8.035429054399838,20.2605534458901,25.702536444296747,22.968097887148108,4.205310214627657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.68,Crop_Mung Bean,9.37
18.98861700282971,45.66562112569413,194.76813192149865,8.142710959673218,47.23165888766246,67.877364576218,22.117645116079863,4.781790682895927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.07,Crop_rice,3.23
36.794589164805046,48.2024775845605,107.97528044222872,8.335138418900124,53.79553018118631,47.87815651857614,63.10057122741067,0.8208350346487889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.07,Crop_Jute,9.37
20.480349683951108,35.159667878157194,61.67445447127827,7.593044608319954,144.7841489258536,42.50384954435698,23.610612342804625,4.151154694749132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.05,Crop_apple,11.54
39.39663139547828,15.703172839905932,286.2971449398861,8.12395162503566,104.69395666318847,129.12318911102588,128.17884663998947,4.157989390233319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.22,Crop_muskmelon,9.64
23.422394794277672,23.533746352843654,128.43381471116348,5.4381234879410965,79.62844760996009,63.24810102327578,86.71453963920388,2.0670949834523213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.23,Crop_banana,14.76
19.55294789221748,76.55212992488703,160.64725583111468,5.290323777401908,145.33097080239074,50.86145127058692,55.23928445253771,0.72814219589818,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.11,Crop_Coconut,9.37
34.74246267856198,38.60896935896538,78.65998589642672,4.525952335122106,135.4709610711271,90.52658121390203,10.443380733790065,4.952038432433111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.06,Crop_rice,3.41
31.467694387521902,42.66782090816049,259.23108247732296,7.327377429716393,76.80012849212396,32.91023694560719,88.65416939386877,3.34684654653833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.43,Crop_orange,9.16
